TP1;TIRA;TP2;ECH;PER;NDEP;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;TOIS;TDIS;TDIP;TDMO;TDMD;TFIN
4;002;001;194;01;06;1;01;32;022007;002007;03;;;;;;2124;3186;3186;67;200;0
4;002;001;205;01;01;1;01;15;002001;035005;00;1;1;3;2;00;5677;7679;7679;67;0;0
4;002;001;205;01;02;1;00;15;035005;002001;01;1;1;2;2;00;5677;7784;7784;0;67;0
4;002;001;217;01;01;1;04;32;002005;022006;05;;;;;;2625;3938;3938;267;333;0
4;002;001;217;01;02;1;05;32;022006;002005;04;;;;;;2625;3938;3938;333;267;0
4;002;001;217;01;03;1;04;32;002005;022006;05;;;;;;2625;3938;3938;267;333;0
4;002;001;217;01;04;1;05;32;022006;002005;04;;;;;;2625;3938;3938;333;267;0
4;002;002;011;01;01;1;01;32;002005;022006;05;;;;;;2625;3938;3938;67;333;0
4;002;002;011;01;02;1;05;32;022006;002005;01;;;;;;2625;3938;3938;333;67;0
4;002;002;011;02;01;1;01;32;002005;022006;05;;;;;;2625;3938;3938;67;333;0
4;002;002;020;01;03;1;05;22;002006;010005;02;;;;;;1539;2043;2043;333;133;0
4;002;002;020;01;04;1;02;22;010005;002006;05;;;;;;1539;2079;2079;133;333;0
4;002;002;020;02;03;1;05;21;002006;025351;02;1;1;1;2;00;3106;3998;3998;333;133;0
4;002;002;020;02;04;1;02;32;022007;001011;02;;;;;;1883;2824;2824;133;133;0
4;002;002;020;02;05;1;02;32;001011;022007;05;;;;;;1883;2824;2824;133;333;0
4;002;002;020;02;06;1;05;21;025351;026010;00;1;1;3;2;00;1948;3108;3108;333;0;0
4;002;002;020;02;07;1;00;21;026010;002006;05;1;1;1;3;00;2412;3382;3382;0;333;0
4;002;002;020;02;10;1;05;21;002006;010005;02;1;2;2;2;00;1539;2043;2043;333;133;0
4;002;002;020;02;11;1;02;21;010005;002006;05;1;2;1;3;00;1539;2079;2079;133;333;0
4;002;002;021;01;01;1;00;11;002002;007006;00;0;1;3;2;00;821;1104;1104;0;0;0
4;002;002;021;01;02;1;00;11;007006;002002;00;0;1;1;2;00;821;1104;1104;0;0;0
4;002;002;069;01;01;1;05;21;002007;047010;00;1;2;1;2;00;10023;13791;13791;333;0;0
4;002;002;069;01;02;1;00;21;047010;002007;05;1;2;4;3;00;10023;12360;12360;0;333;0
4;002;002;069;02;01;1;05;22;002007;047010;00;;;;;;10023;13791;13791;333;0;0
4;002;002;069;02;02;1;00;22;047010;002007;05;;;;;;10023;12360;12360;0;333;0
4;002;002;100;01;03;1;05;32;002005;009010;05;;;;;;1027;1540;1540;333;333;0
4;002;002;100;01;04;1;05;32;009010;002005;05;;;;;;1027;1540;1540;333;333;0
4;002;002;113;01;01;1;04;13;001003;023001;01;1;1;2;2;00;4278;5383;5383;267;67;0
4;002;002;113;01;02;1;01;13;023001;001003;04;1;1;2;2;00;4278;4939;4939;67;267;0
4;002;002;175;01;01;1;00;21;002002;022152;00;1;1;3;2;00;3278;3849;3849;0;0;0
4;002;002;175;01;02;1;00;21;022152;002002;00;1;1;1;2;00;3278;3780;3780;0;0;0
4;002;002;175;01;03;1;00;21;002002;022152;00;1;1;3;2;00;3278;3849;3849;0;0;0
4;002;002;175;01;04;1;00;21;022152;002004;00;1;1;1;2;00;3351;3843;3843;0;0;0
4;002;003;043;01;01;1;05;32;002005;022006;10;;;;;;2625;3938;3938;333;667;0
4;002;003;043;01;02;1;10;32;022006;002005;05;;;;;;2625;3938;3938;667;333;0
4;002;003;043;01;06;1;03;32;003001;028010;05;;;;;;1730;2595;2595;200;333;0
4;002;003;043;01;07;1;05;32;028010;002004;15;;;;;;2078;3117;3117;333;1000;0
4;002;003;059;01;01;1;02;32;002005;009010;01;;;;;;1027;1540;1540;133;67;0
4;002;003;059;01;01;2;01;31;009010;027006;03;;;;;;1239;1858;1858;67;200;0
4;002;003;059;01;02;1;00;22;027004;029003;01;;;;;;1820;3791;3791;0;67;0
4;002;003;059;01;03;1;01;22;029003;027004;01;;;;;;1820;3754;3754;67;67;0
4;002;003;059;01;04;2;01;32;009010;002005;02;;;;;;1027;1540;1540;67;133;0
4;002;003;059;01;04;1;03;31;027003;009010;01;;;;;;1802;2702;2702;200;67;0
4;002;003;061;01;01;1;05;32;002004;010001;02;;;;;;1182;1773;1773;333;133;0
4;002;003;061;01;02;1;02;32;010001;002004;10;;;;;;1182;1773;1773;133;667;0
4;002;003;077;01;02;1;10;51;073001;003551;05;;;;;;26253;39379;39379;667;333;0
4;002;003;077;01;03;1;02;32;002005;006010;05;;;;;;1412;2118;2118;133;333;0
4;002;003;077;01;04;1;05;32;006010;002005;01;;;;;;1412;2118;2118;333;67;0
4;002;003;110;01;01;2;00;31;073001;073003;05;;;;;;1413;2119;2119;0;333;0
4;002;003;110;01;01;1;05;51;003551;073001;00;;;;;;26253;39379;39379;333;0;0
4;002;003;110;01;04;1;05;31;073003;073001;00;;;;;;1413;2119;2119;333;0;0
4;002;003;110;01;04;2;00;51;073001;003551;05;;;;;;26253;39379;39379;0;333;0
4;002;003;143;01;03;1;02;32;002005;022002;02;;;;;;3018;4527;4527;133;133;0
4;002;003;143;01;04;1;02;32;022002;002005;02;;;;;;3018;4527;4527;133;133;0
4;002;003;189;01;03;1;01;22;073001;035006;01;;;;;;21632;29125;29125;67;67;0
4;002;003;189;01;03;2;01;32;035006;002005;03;;;;;;4946;7419;7419;67;200;0
4;002;004;001;01;01;1;05;32;002005;007006;10;;;;;;1082;1622;1622;333;667;0
4;002;004;001;01;04;1;10;32;007006;002005;05;;;;;;1082;1622;1622;667;333;0
4;002;004;001;02;01;1;05;32;002005;023001;05;;;;;;4774;7162;7162;333;333;0
4;002;004;001;02;04;1;05;32;023001;002005;01;;;;;;4774;7162;7162;333;67;0
4;002;004;002;01;02;1;10;21;001003;003015;00;1;1;3;2;00;593;785;785;667;0;0
4;002;004;002;01;03;1;00;21;003015;001003;05;1;1;4;3;01;593;1442;1442;0;333;0
4;002;004;002;01;08;1;20;21;001003;011451;01;1;1;3;2;00;2674;3434;3434;1333;67;0
4;002;004;002;01;09;1;01;21;011451;001003;10;1;1;4;3;00;2674;3715;3715;67;667;0
4;002;004;017;01;01;1;01;32;002004;018005;01;;;;;;3625;5437;5437;67;67;0
4;002;004;017;01;02;1;01;32;018005;002004;01;;;;;;3625;5437;5437;67;67;0
4;002;004;035;01;01;1;05;21;003010;019004;00;1;1;2;2;00;4755;5709;5709;333;0;0
4;002;004;035;01;02;1;00;21;019004;046008;00;7;1;1;2;00;12354;15061;15061;0;0;0
4;002;004;035;01;03;1;00;21;046008;046008;00;7;1;1;2;00;662;1192;1192;0;0;0
4;002;004;035;01;04;1;00;21;046008;019004;00;7;1;2;2;00;12354;16085;16085;0;0;0
4;002;004;035;01;05;1;00;21;019004;003010;05;1;1;2;2;05;4755;5674;5674;0;333;0
4;002;004;051;01;01;1;05;32;002005;028011;02;;;;;;2965;4448;4448;333;133;0
4;002;004;051;01;02;1;02;32;028011;028010;05;;;;;;1499;2249;2249;133;333;0
4;002;004;051;01;03;1;05;32;028010;009006;01;;;;;;1301;1952;1952;333;67;0
4;002;004;056;01;01;1;03;32;002005;022006;10;;;;;;2625;3938;3938;200;667;0
4;002;004;056;01;02;1;10;32;022006;002005;03;;;;;;2625;3938;3938;667;200;0
4;002;004;101;01;01;1;02;32;002004;028005;03;;;;;;1475;2213;2213;133;200;0
4;002;004;101;01;03;1;03;32;028005;002005;02;;;;;;1191;1786;1786;200;133;0
4;002;004;109;01;05;1;05;51;003551;200003;10;;;;;;46090;69134;36929;333;667;0
4;002;004;117;01;01;1;05;32;002005;022006;05;;;;;;2625;3938;3938;333;333;0
4;002;004;117;01;02;1;05;32;022006;002005;05;;;;;;2625;3938;3938;333;333;0
4;002;004;117;02;01;1;05;32;002005;022007;05;;;;;;2579;3868;3868;333;333;0
4;002;004;117;02;02;1;05;32;022007;002005;05;;;;;;2579;3868;3868;333;333;0
4;002;004;129;04;01;1;05;32;002004;043003;10;;;;;;8136;12204;12204;333;667;0
4;002;004;129;04;02;1;10;32;043003;002004;05;;;;;;8136;12204;12204;667;333;0
4;002;004;129;04;03;1;05;32;003001;011007;05;;;;;;1581;2372;2372;333;333;0
4;002;004;129;04;04;1;05;32;011007;003001;05;;;;;;1581;2372;2372;333;333;0
4;002;004;131;01;01;1;03;32;002005;028011;00;;;;;;2965;4448;4448;200;0;0
4;002;004;131;01;02;1;00;32;028011;002005;03;;;;;;2965;4448;4448;0;200;0
4;002;004;131;02;01;1;03;32;002005;028011;00;;;;;;2965;4448;4448;200;0;0
4;002;004;131;02;02;1;00;32;028011;002005;03;;;;;;2965;4448;4448;0;200;0
4;002;004;139;01;01;1;04;32;002005;028011;01;;;;;;2965;4448;4448;267;67;0
4;002;004;139;01;02;1;01;32;028011;002005;04;;;;;;2965;4448;4448;67;267;0
4;002;004;141;01;02;1;10;32;001011;022006;01;;;;;;1966;2949;2949;667;67;0
4;002;004;141;01;02;2;01;31;022007;026009;03;;;;;;1832;2748;2748;67;200;0
4;002;004;141;01;03;2;01;32;022006;001011;10;;;;;;1966;2949;2949;67;667;0
4;002;004;141;01;03;1;03;31;025011;006013;01;;;;;;2481;3722;3722;200;67;0
4;002;004;141;02;01;1;05;21;002005;026007;00;1;2;0;;00;3133;4291;4291;333;0;0
4;002;004;141;02;02;1;00;21;026007;026651;01;1;1;1;2;00;1160;1525;1525;0;67;0
4;002;004;141;02;03;1;01;21;026651;026007;00;1;1;0;;00;1160;1594;1594;67;0;0
4;002;004;141;02;04;1;00;21;026007;002005;05;1;2;1;3;02;3133;4115;4115;0;333;0
4;002;004;183;01;01;1;10;21;003001;019003;01;1;1;1;2;00;4799;6450;6450;667;67;0
4;002;004;183;01;02;1;01;21;019003;003001;10;1;1;2;2;05;4799;6769;6769;67;667;0
4;002;004;197;01;01;1;03;32;002005;022003;03;;;;;;3996;5994;5994;200;200;0
4;002;004;197;01;02;1;03;32;022003;022007;03;;;;;;1769;2653;2653;200;200;0
4;002;004;197;01;03;1;03;32;022007;022003;03;;;;;;1769;2653;2653;200;200;0
4;002;004;197;01;04;1;03;32;022003;002005;03;;;;;;3996;5994;5994;200;200;0
4;002;004;225;01;01;1;03;32;002005;022007;01;;;;;;2579;3868;3868;200;67;0
4;002;004;225;01;02;1;01;32;022007;002005;03;;;;;;2579;3868;3868;67;200;0
4;002;004;229;01;01;1;03;32;002004;018004;03;;;;;;3266;4899;4899;200;200;0
4;002;004;229;01;02;1;03;32;018004;002004;03;;;;;;3266;4899;4899;200;200;0
4;002;005;003;01;03;1;03;32;002005;028011;05;;;;;;2965;4448;4448;200;333;0
4;002;005;003;01;04;1;05;32;028011;002005;03;;;;;;2965;4448;4448;333;200;0
4;002;005;004;03;01;1;00;11;002005;006001;02;0;1;3;2;00;1661;2062;2062;0;133;0
4;002;005;031;02;01;2;01;31;073001;073002;01;;;;;;999;1499;1499;67;67;0
4;002;005;031;02;01;1;05;51;003551;073001;01;;;;;;26253;39379;39379;333;67;0
4;002;005;031;02;02;2;00;51;073001;003551;05;;;;;;26253;39379;39379;0;333;0
4;002;005;031;02;02;1;02;22;073002;073001;00;;;;;;999;1961;1961;133;0;0
4;002;005;033;01;01;1;02;22;029004;930133;73;;;;;;23385;59721;27931;133;4867;0
4;002;005;033;01;02;1;73;22;930133;029004;02;;;;;;23385;35524;23452;4867;133;0
4;002;005;040;01;01;1;00;22;025002;022006;00;;;;;;1007;1871;1871;0;0;0
4;002;005;040;01;02;1;00;22;022006;026002;00;;;;;;1129;1897;1897;0;0;0
4;002;005;040;01;03;1;00;22;026002;025002;00;;;;;;706;1077;1077;0;0;0
4;002;005;078;02;01;1;01;32;002005;022007;03;;;;;;2579;3868;3868;67;200;0
4;002;005;091;01;01;1;02;21;002005;035002;00;1;1;3;2;00;5798;10834;10834;133;0;0
4;002;005;091;01;02;1;00;21;035002;900007;00;1;1;1;2;00;196815;260113;34778;0;0;0
4;002;005;123;01;01;1;01;32;002005;022006;10;;;;;;2625;3938;3938;67;667;0
4;002;005;123;01;02;1;10;32;022006;002005;01;;;;;;2625;3938;3938;667;67;0
4;002;005;123;01;03;1;05;32;002004;005006;10;;;;;;1124;1686;1686;333;667;0
4;002;005;126;01;01;1;02;32;002005;022006;05;;;;;;2625;3938;3938;133;333;0
4;002;005;126;01;02;1;05;32;022006;002005;02;;;;;;2625;3938;3938;333;133;0
4;002;005;126;01;03;1;02;32;002005;028011;00;;;;;;2965;4448;4448;133;0;0
4;002;005;126;01;04;1;00;32;028011;002005;02;;;;;;2965;4448;4448;0;133;0
4;002;005;126;02;01;1;01;11;002005;022152;03;0;1;3;2;00;3537;4171;4171;67;200;0
4;002;005;126;02;02;1;03;11;022152;002005;01;0;1;1;2;00;3537;4171;4171;200;67;0
4;002;005;128;01;01;1;03;32;003001;002005;01;;;;;;268;402;402;200;67;0
4;002;005;128;01;02;1;01;32;002005;003001;03;;;;;;268;402;402;67;200;0
4;002;005;128;01;03;1;03;32;003001;022002;04;;;;;;3189;4784;4784;200;267;0
4;002;005;128;01;04;1;04;32;022002;003001;03;;;;;;3189;4784;4784;267;200;0
4;002;005;133;01;01;1;03;32;003001;011007;07;;;;;;1581;2372;2372;200;467;0
4;002;005;133;01;02;1;07;32;011007;028005;00;;;;;;1942;2913;2913;467;0;0
4;002;005;133;01;02;2;00;32;028005;028011;00;;;;;;1810;2715;2715;0;0;0
4;002;005;133;01;03;1;00;22;028451;029004;00;;;;;;3588;4470;4470;0;0;0
4;002;005;133;01;04;1;03;32;029004;002005;01;;;;;;4096;6145;6145;200;67;0
4;002;005;133;02;01;1;01;32;002005;029004;03;;;;;;4096;6145;6145;67;200;0
4;002;005;133;02;02;1;00;22;029004;028451;00;;;;;;3588;4855;4855;0;0;0
4;002;005;133;02;03;1;00;22;028451;029004;00;;;;;;3588;4470;4470;0;0;0
4;002;005;133;02;04;1;03;32;029004;002005;01;;;;;;4096;6145;6145;200;67;0
4;002;005;149;01;01;1;05;51;003551;911069;15;;;;;;131084;196627;48176;333;1000;0
4;002;005;149;01;02;1;15;51;911069;003551;05;;;;;;131084;196627;49757;1000;333;0
4;002;005;149;02;01;2;02;31;018005;019002;02;;;;;;1388;2082;2082;133;133;0
4;002;005;149;02;01;1;05;32;003001;018005;02;;;;;;3968;5952;5952;333;133;0
4;002;005;149;02;02;1;00;22;019001;035003;01;;;;;;6350;9858;9858;0;67;0
4;002;005;149;02;03;1;01;22;035003;002005;00;;;;;;6135;7076;7076;67;0;0
4;002;005;211;02;01;1;05;32;003001;018005;05;;;;;;3968;5952;5952;333;333;0
4;002;005;211;02;02;1;03;31;018002;003001;05;;;;;;3685;5528;5528;200;333;0
4;002;006;005;01;01;1;00;21;052005;002006;05;1;1;1;2;00;10797;15140;15140;0;333;0
4;002;006;005;01;07;1;00;22;002006;043001;02;;;;;;6851;8529;8529;0;133;0
4;002;006;007;01;01;1;02;21;002006;044007;01;1;1;1;2;00;8553;13197;13197;133;67;0
4;002;006;007;01;02;1;02;21;044007;002006;01;1;1;1;2;00;8553;13172;13172;133;67;0
4;002;006;007;02;05;1;07;32;003001;035006;15;;;;;;4735;7103;7103;467;1000;0
4;002;006;007;02;06;1;01;22;035001;035006;05;;;;;;1019;1210;1210;67;333;0
4;002;006;007;02;06;2;05;32;035006;003001;07;;;;;;4735;7103;7103;333;467;0
4;002;006;007;02;07;1;07;32;003001;003017;10;;;;;;1008;1513;1513;467;667;0
4;002;006;007;02;08;1;05;22;004002;010007;03;;;;;;2965;3567;3567;333;200;0
4;002;006;007;02;09;1;03;22;010007;003003;15;;;;;;1951;2732;2732;200;1000;0
4;002;006;008;01;01;1;05;31;003001;016001;05;;;;;;3744;5616;5616;333;333;0
4;002;006;008;01;02;1;05;31;016001;005003;10;;;;;;3014;4521;4521;333;667;0
4;002;006;008;01;03;1;10;31;005003;016001;05;;;;;;3014;4521;4521;667;333;0
4;002;006;008;01;05;1;05;32;019007;003001;05;;;;;;4189;6283;6283;333;333;0
4;002;006;008;02;01;1;00;93;002006;003001;00;;;;;;362;526;526;0;0;0
4;002;006;008;02;02;1;05;32;003001;009010;05;;;;;;1072;1608;1608;333;333;0
4;002;006;008;02;03;1;05;32;009010;003001;05;;;;;;1072;1608;1608;333;333;0
4;002;006;008;02;04;1;00;93;003001;002006;00;;;;;;362;526;526;0;0;0
4;002;006;010;02;01;1;02;32;002005;023001;05;;;;;;4774;7162;7162;133;333;0
4;002;006;010;02;02;1;05;32;023001;002005;02;;;;;;4774;7162;7162;333;133;0
4;002;006;010;03;01;1;02;32;002004;017012;05;;;;;;2549;3823;3823;133;333;0
4;002;006;010;03;02;1;05;32;017012;002004;10;;;;;;2549;3823;3823;333;667;0
4;002;006;023;01;02;1;05;32;002005;001011;05;;;;;;708;1062;1062;333;333;0
4;002;006;023;01;03;1;05;32;001011;002005;05;;;;;;708;1062;1062;333;333;0
4;002;006;023;01;04;1;02;21;002006;108007;00;1;1;2;2;00;61399;70885;37117;133;0;0
4;002;006;023;01;05;1;00;21;108007;002006;03;1;1;2;3;00;61399;73181;39209;0;200;0
4;002;006;023;02;02;2;00;32;003001;002005;03;;;;;;268;402;402;0;200;0
4;002;006;023;02;02;1;02;32;002004;003001;00;;;;;;376;564;564;133;0;0
4;002;006;057;01;01;1;03;32;002005;022006;10;;;;;;2625;3938;3938;200;667;0
4;002;006;057;01;02;1;10;32;022006;002005;03;;;;;;2625;3938;3938;667;200;0
4;002;006;057;01;03;1;05;32;003001;010001;05;;;;;;826;1239;1239;333;333;0
4;002;006;057;01;04;1;03;32;010001;003001;05;;;;;;826;1239;1239;200;333;0
4;002;006;057;02;01;1;03;32;002006;028011;01;;;;;;2821;4231;4231;200;67;0
4;002;006;057;02;02;1;01;32;028011;002006;03;;;;;;2821;4231;4231;67;200;0
4;002;006;057;03;01;1;03;32;002005;022006;06;;;;;;2625;3938;3938;200;400;0
4;002;006;057;03;02;1;06;32;022006;002005;03;;;;;;2625;3938;3938;400;200;0
4;002;006;063;01;01;1;03;32;002006;010005;02;;;;;;1539;2309;2309;200;133;0
4;002;006;063;01;02;1;02;32;010005;002006;03;;;;;;1539;2309;2309;133;200;0
4;002;006;063;01;03;1;03;32;002006;028007;03;;;;;;2215;3323;3323;200;200;0
4;002;006;063;01;04;1;03;32;028007;028005;03;;;;;;1208;1812;1812;200;200;0
4;002;006;086;01;01;1;02;32;002005;006013;03;;;;;;2100;3150;3150;133;200;0
4;002;006;086;01;02;1;03;32;006013;002005;02;;;;;;2100;3150;3150;200;133;0
4;002;006;092;01;01;1;00;22;002006;035006;03;;;;;;5085;6478;6478;0;200;0
4;002;006;092;01;02;1;03;22;035006;002006;00;;;;;;5085;6433;6433;200;0;0
4;002;006;092;01;03;1;03;32;003001;018004;10;;;;;;3598;5397;5397;200;667;0
4;002;006;125;01;01;1;07;32;002005;006013;20;;;;;;2100;3150;3150;467;1333;0
4;002;006;125;01;02;1;20;32;006013;002005;07;;;;;;2100;3150;3150;1333;467;0
4;002;006;161;01;01;1;01;21;002006;056007;01;1;1;3;2;00;17581;23199;23199;67;67;0
4;002;006;161;01;02;1;01;21;056007;002006;01;1;1;1;2;00;17581;23043;23043;67;67;0
4;002;006;179;01;01;1;02;32;003001;043002;04;;;;;;7081;10621;10621;133;267;0
4;002;006;179;01;02;1;04;32;043002;003001;02;;;;;;7081;10621;10621;267;133;0
4;002;006;179;02;02;1;02;32;002005;022006;02;;;;;;2625;3938;3938;133;133;0
4;002;006;179;02;03;1;02;32;022006;002005;01;;;;;;2625;3938;3938;133;67;0
4;002;006;179;02;05;1;03;32;003001;013006;05;;;;;;3283;4924;4924;200;333;0
4;002;006;179;02;06;1;05;32;013006;003001;03;;;;;;3283;4924;4924;333;200;0
4;002;006;206;01;01;1;05;32;002005;028011;00;;;;;;2965;4448;4448;333;0;0
4;002;006;206;01;02;1;00;32;028011;002005;01;;;;;;2965;4448;4448;0;67;0
4;003;001;005;01;01;1;02;21;009009;060004;01;1;1;1;2;00;20325;28715;28715;133;67;0
4;003;001;005;01;02;1;01;21;060004;060008;01;1;1;3;2;00;2920;4805;4805;67;67;0
4;003;001;005;01;03;1;01;21;060008;060004;01;1;1;1;2;00;2920;4814;4814;67;67;0
4;003;001;005;01;04;1;01;21;060004;033451;01;1;1;3;2;00;18667;28326;28326;67;67;0
4;003;001;005;01;05;1;01;21;033451;003001;00;1;1;1;2;00;4481;5688;5688;67;0;0
4;003;001;032;01;01;1;00;21;003001;028011;00;1;1;1;2;00;2983;4030;4030;0;0;0
4;003;001;032;01;02;1;00;21;028011;003001;00;1;1;2;3;02;2983;3954;3954;0;0;0
4;003;001;032;01;03;1;00;21;003001;028011;00;1;1;1;2;00;2983;4030;4030;0;0;0
4;003;001;032;01;04;1;00;21;028011;003001;00;1;1;2;3;05;2983;3954;3954;0;0;0
4;003;001;032;01;05;1;00;21;003001;003004;05;1;2;2;3;01;384;717;717;0;333;0
4;003;001;032;01;06;1;03;32;003003;003001;01;;;;;;312;468;468;200;67;0
4;003;001;032;01;06;2;01;22;003001;011451;00;;;;;;2008;2797;2797;67;0;0
4;003;001;032;01;07;1;00;22;011451;011009;00;;;;;;1246;1755;1755;0;0;0
4;003;001;032;01;08;1;00;22;011009;034005;00;;;;;;565;813;813;0;0;0
4;003;001;032;01;09;1;00;22;034005;035010;00;;;;;;1893;2749;2749;0;0;0
4;003;001;032;01;10;1;00;22;035010;034005;00;;;;;;1893;2503;2503;0;0;0
4;003;001;032;02;01;1;05;32;003001;022003;08;;;;;;4174;6260;6260;333;533;0
4;003;001;032;02;02;2;00;32;022003;003001;05;;;;;;4174;6260;6260;0;333;0
4;003;001;032;02;02;1;00;22;025008;022003;00;;;;;;1024;2368;2368;0;0;0
4;003;001;032;02;03;1;05;21;003004;011451;00;1;1;3;2;01;2077;2643;2643;333;0;0
4;003;001;032;02;04;1;00;21;011451;003001;00;1;1;2;1;01;2008;2776;2776;0;0;0
4;003;001;032;02;05;2;05;22;025001;025005;00;;;;;;676;1605;1605;333;0;0
4;003;001;032;02;05;1;05;32;003001;022007;05;;;;;;2811;4217;4217;333;333;0
4;003;001;032;02;06;1;00;22;025005;035010;00;;;;;;7170;13242;13242;0;0;0
4;003;001;039;01;01;1;06;32;003001;022003;02;;;;;;4174;6260;6260;400;133;0
4;003;001;039;01;04;1;02;32;022003;003001;06;;;;;;4174;6260;6260;133;400;0
4;003;001;039;01;05;1;06;32;003001;006013;05;;;;;;2328;3493;3493;400;333;0
4;003;001;039;01;06;1;25;32;006011;003001;06;;;;;;1470;2206;2206;1667;400;0
4;003;001;039;02;01;1;06;32;003001;023001;05;;;;;;4914;7371;7371;400;333;0
4;003;001;039;02;04;1;05;32;023001;002005;00;;;;;;4774;7162;7162;333;0;0
4;003;001;039;02;06;1;06;32;003001;006013;05;;;;;;2328;3493;3493;400;333;0
4;003;001;039;02;07;1;25;32;006011;003001;05;;;;;;1470;2206;2206;1667;333;0
4;003;001;058;02;02;1;02;51;003551;071004;05;;;;;;19324;28985;28985;133;333;0
4;003;001;058;02;03;1;05;51;071004;003551;03;;;;;;19324;28985;28985;333;200;0
4;003;001;058;02;04;1;00;11;003001;028004;00;0;1;2;2;00;1516;9414;9414;0;0;0
4;003;001;058;02;05;1;00;11;028004;003001;00;0;1;1;2;00;1516;9414;9414;0;0;0
4;003;001;078;01;03;1;02;32;003001;029002;90;;;;;;4426;6640;6640;133;6000;0
4;003;001;078;01;04;1;90;32;029002;003001;02;;;;;;4426;6640;6640;6000;133;0
4;003;001;078;03;01;1;03;51;003551;200003;10;;;;;;46090;69134;36929;200;667;0
4;003;001;078;03;02;1;10;51;200003;003551;03;;;;;;46090;69134;37191;667;200;0
4;003;001;123;01;06;1;03;32;003001;006010;00;;;;;;1628;2441;2441;200;0;0
4;003;001;123;01;07;1;00;32;006010;003001;05;;;;;;1628;2441;2441;0;333;0
4;003;001;124;01;03;1;05;21;003001;011001;00;1;4;0;;00;706;1255;1255;333;0;0
4;003;001;124;01;04;1;00;21;011001;011451;00;1;3;3;3;02;1304;2018;2018;0;0;0
4;003;001;124;01;05;1;00;21;011451;003001;03;1;3;2;2;04;2008;2776;2776;0;200;0
4;003;001;124;02;03;1;05;22;003001;011001;00;;;;;;706;1255;1255;333;0;0
4;003;001;124;02;04;1;00;22;011001;011451;00;;;;;;1304;2018;2018;0;0;0
4;003;001;124;02;05;1;00;22;011451;003001;03;;;;;;2008;2776;2776;0;200;0
4;003;001;124;03;01;1;05;31;003001;011005;01;;;;;;1240;1860;1860;333;67;0
4;003;001;124;03;02;1;01;31;011005;003001;05;;;;;;1240;1860;1860;67;333;0
4;003;001;124;03;03;1;00;22;003001;011001;01;;;;;;706;1255;1255;0;67;0
4;003;001;124;03;04;1;01;31;011005;003001;05;;;;;;1240;1860;1860;67;333;0
4;003;001;124;04;01;1;05;22;003001;011001;00;;;;;;706;1255;1255;333;0;0
4;003;001;124;04;02;1;00;22;011001;011451;00;;;;;;1304;2018;2018;0;0;0
4;003;001;124;04;03;1;00;22;011451;003001;03;;;;;;2008;2776;2776;0;200;0
4;003;001;188;02;01;1;00;21;003001;930350;00;2;1;1;2;00;48117;63059;49445;0;0;0
4;003;001;188;02;02;1;00;21;930350;930210;00;2;1;1;2;00;32516;45495;10820;0;0;0
4;003;001;188;02;03;1;00;21;930210;003001;02;2;1;4;3;00;34053;38633;30881;0;133;0
4;003;001;198;01;01;1;05;21;003001;017006;01;3;1;1;2;00;2515;3091;3091;333;67;0
4;003;001;198;01;02;1;01;21;017006;003001;05;3;1;2;1;01;2515;3204;3204;67;333;0
4;003;001;198;01;03;1;05;21;003001;017006;01;3;1;1;2;00;2515;3040;3040;333;67;0
4;003;001;198;01;04;1;01;21;017003;003001;05;3;1;2;1;01;2636;3450;3450;67;333;0
4;003;001;198;02;01;1;02;32;003001;023001;05;;;;;;4914;7371;7371;133;333;0
4;003;001;198;02;04;1;05;32;023001;002005;05;;;;;;4774;7162;7162;333;333;0
4;003;001;200;01;01;1;05;22;003001;009002;02;;;;;;1333;2046;2046;333;133;0
4;003;001;200;01;04;1;02;22;009002;003001;05;;;;;;1333;1984;1984;133;333;0
4;003;001;200;02;01;1;05;21;003001;009002;00;1;2;0;;00;1333;2046;2046;333;0;0
4;003;001;200;02;02;1;00;21;009002;025005;00;1;1;3;2;00;3723;4886;4886;0;0;0
4;003;001;200;02;03;1;00;21;025005;009002;00;1;1;0;;00;3723;5283;5283;0;0;0
4;003;001;200;02;04;1;00;21;009002;003001;05;1;2;2;3;01;1333;1984;1984;0;333;0
4;003;002;013;01;01;1;05;32;028005;028011;30;;;;;;1810;2715;2715;333;2000;0
4;003;002;013;01;02;1;01;22;027009;028010;03;;;;;;2190;3224;3224;67;200;0
4;003;002;013;01;03;2;01;32;003001;003005;05;;;;;;516;773;773;67;333;0
4;003;002;013;01;03;1;05;32;028005;003001;01;;;;;;1175;1763;1763;333;67;0
4;003;002;013;01;04;1;05;32;003005;028005;05;;;;;;1689;2533;2533;333;333;0
4;003;002;014;01;03;1;00;21;003002;003001;00;1;1;2;1;00;345;1127;1127;0;0;0
4;003;002;014;01;04;1;00;21;003001;017001;00;1;1;3;2;00;2177;2599;2599;0;0;0
4;003;002;014;01;05;1;00;21;017001;003002;00;1;1;1;2;00;2409;3418;3418;0;0;0
4;003;002;018;01;01;1;10;21;011003;043451;01;1;1;3;2;00;4828;6686;6686;667;67;0
4;003;002;018;01;02;1;01;21;043451;044004;01;1;1;3;2;00;5669;11833;11833;67;67;0
4;003;002;018;01;03;1;01;21;044004;010006;01;1;1;2;2;00;7776;10590;10590;67;67;0
