PP1;TIRA;PP2;ECH;PER;DATE;PENQ;JOURDEP;P2;P3;P4;P7;P8;P9;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24A;P11A;P25;P26;PL27;PL28;P12A;P12B;P12C;P12D;P12E;P12F;P1;COE1;COEP;DP13;PFIN
2;018;002;143;02;250214;1;1;2;2;38;1;6;1;5;002005;3;;1;1;1;5;5;1;2;4;1;1;5;5;4;4;4;4;4;;1;65.95986;65.95986;3573;0
2;018;002;082;01;070214;1;4;1;1;22;1;0;4;5;025351;3;;3;1;5;5;2;2;1;7;1;;5;5;3;4;4;4;4;3;1;101.0613;101.0613;1973;0
2;018;002;069;01;210114;1;1;1;1;32;1;6;1;5;028011;4;;1;1;5;5;4;5;1;3;1;1;5;5;2;4;4;4;4;3;1;46.58908;46.58908;6396;0
2;018;002;085;01;310114;1;4;1;1;32;1;4;2;5;034004;1;4;;1;5;5;1;5;5;3;1;4;5;5;4;4;4;4;4;;1;75.84791;75.84791;6951;0
2;018;002;143;01;250214;1;1;1;1;40;1;6;1;5;049007;1;3;;4;5;5;1;5;4;6;1;1;5;5;4;4;4;4;4;;1;66.58922;66.58922;5836;0
2;018;002;091;01;201213;1;4;2;2;31;1;6;2;5;054001;1;3;;1;1;5;1;3;2;5;1;1;5;4;4;4;4;4;4;;1;46.58908;46.58908;14935;0
2;018;002;082;02;070214;1;4;2;2;21;1;0;4;5;006003;3;;1;1;5;5;2;2;1;7;1;;5;5;4;4;4;4;4;;1;101.0613;101.0613;2103;0
2;018;003;027;02;051213;1;3;2;2;28;1;6;6;;;;;;4;5;5;1;1;5;4;1;;5;5;4;4;4;4;4;;1;46.58908;46.58908;0;0
2;018;003;027;03;051213;2;3;2;3;01;;;;;;;;;;;;;;;0;;;;;;;;;;;1;29.84774;;0;0
2;018;003;030;01;220114;1;2;1;1;42;1;3;6;;;;;;1;5;5;1;4;2;6;1;;5;5;4;4;4;4;4;;1;76.57162;76.57162;0;0
2;018;003;121;01;050214;1;2;1;1;71;1;4;7;;;;;;1;5;5;4;5;2;4;1;;5;5;4;1;4;4;4;3;1;68.55640;68.55640;0;0
2;018;003;121;02;050214;1;2;2;2;70;1;2;7;;;;;;4;5;5;5;4;2;4;1;;5;5;4;1;4;4;4;3;1;68.55640;68.55640;0;0
2;018;003;102;01;140114;1;1;1;1;23;1;6;1;5;011008;1;2;;1;5;5;1;5;4;3;1;1;5;5;1;4;4;3;4;3;1;116.2115;116.2115;5284;0
2;018;003;078;02;170114;1;4;1;3;05;2;0;5;5;018002;;;;1;5;5;5;2;5;7;1;;5;5;4;4;4;4;4;;1;45.13246;45.13246;387;0
2;018;003;027;01;051213;1;3;1;1;31;1;5;1;5;019003;1;2;;4;5;5;1;1;5;4;1;1;5;5;4;4;4;4;4;;1;46.58908;46.58908;1305;0
2;018;003;122;01;050214;1;2;2;1;18;1;0;4;5;025351;4;;1;1;3;5;5;2;1;7;1;;5;5;3;4;4;3;4;3;1;116.2115;116.2115;2251;0
2;018;003;078;01;170114;1;4;2;1;31;1;0;3;5;003001;3;;1;1;5;5;1;5;1;7;1;;5;5;3;4;4;4;4;3;1;65.95986;65.95986;3566;0
2;018;004;014;01;131113;1;2;1;1;40;1;1;9;;;;;;1;5;5;2;2;2;6;1;;4;5;1;4;4;4;4;3;1;98.81243;98.81243;0;0
2;018;004;014;02;131113;1;2;2;2;36;1;1;8;;;;;;1;5;5;5;2;1;5;1;;4;5;1;4;4;4;4;3;1;97.87852;97.87852;0;0
2;018;004;014;06;131113;2;2;2;3;03;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;004;039;01;141113;1;3;2;1;66;1;3;7;;;;;;1;5;5;2;5;2;5;1;;5;5;4;4;4;4;4;;1;78.83370;78.83370;0;0
2;018;004;043;01;170114;1;4;2;1;64;2;9;7;;;;;;1;5;5;5;2;2;6;1;;5;5;1;4;4;4;4;3;1;85.89352;85.89352;0;0
2;018;004;043;02;170114;1;4;1;3;33;2;3;6;;;;;;1;5;5;5;3;5;6;1;;5;5;4;4;4;4;4;;1;65.95986;65.95986;0;0
2;018;004;049;01;211113;1;3;1;1;69;1;9;7;;;;;;1;5;5;5;3;1;1;1;;4;5;1;4;4;4;4;3;1;48.42309;48.42309;0;0
2;018;004;049;02;211113;1;3;2;2;57;2;1;8;;;;;;1;5;5;5;4;1;9;1;;4;5;4;4;4;4;4;;1;60.66872;60.66872;0;0
2;018;004;049;03;211113;1;3;1;3;20;1;3;6;;;;;;1;5;5;3;3;1;6;1;;2;4;4;4;4;4;4;;1;71.38213;71.38213;0;0
2;018;004;052;01;141213;1;5;1;1;57;1;1;6;;;;;;1;5;5;2;5;1;6;1;;5;5;4;4;4;4;4;;1;127.4583;127.4583;0;0
2;018;004;052;02;141213;1;5;2;2;53;2;1;8;;;;;;1;5;5;5;2;2;9;2;;5;5;3;4;4;4;4;3;1;98.81243;98.81243;0;0
2;018;004;052;04;141213;1;5;1;3;20;1;3;6;;;;;;1;5;5;4;2;3;6;2;;5;5;4;4;4;4;4;;1;149.9660;149.9660;0;0
2;018;004;058;01;111213;1;2;1;1;31;1;2;6;;;;;;1;5;5;1;4;3;6;1;;5;5;4;4;4;4;4;;1;46.58908;46.58908;0;0
2;018;004;058;02;111213;1;2;2;2;27;2;3;6;;;;;;1;5;5;5;2;3;5;1;;5;5;3;4;4;4;4;3;1;46.58908;46.58908;0;0
2;018;004;058;03;111213;2;2;1;3;02;;;;;;;;;;;;;;;0;;;;;;;;;;;1;29.84774;;0;0
2;018;004;059;03;150114;2;2;1;3;00;;;;;;;;;;;;;;;0;;;;;;;;;;;1;29.84774;;0;0
2;018;004;076;01;150214;1;5;1;1;65;1;9;7;;;;;;1;5;5;2;4;1;1;1;;4;5;3;4;4;4;4;3;1;48.42309;48.42309;0;0
2;018;004;110;01;040214;1;1;1;1;57;1;1;6;;;;;;2;5;5;1;5;5;6;1;;5;5;4;4;4;4;4;;1;98.76983;98.76983;0;0
2;018;004;113;01;290114;1;2;2;1;64;1;2;7;;;;;;1;5;5;1;5;4;5;1;;5;5;3;4;4;4;4;3;1;98.76983;98.76983;0;0
2;018;004;140;01;300114;1;3;2;1;66;2;9;8;;;;;;1;5;5;5;5;1;9;1;;5;5;3;4;4;4;4;3;1;48.42309;48.42309;0;0
2;018;004;140;02;300114;1;3;2;3;24;1;2;6;;;;;;1;5;5;1;2;1;4;1;;5;5;3;4;4;4;4;3;1;71.38213;71.38213;0;0
2;018;004;014;04;131113;1;2;2;3;09;2;0;5;5;018004;;;;1;5;5;5;5;2;7;1;;4;5;4;4;4;4;4;;1;66.97253;66.97253;187;0
2;018;004;014;05;131113;1;2;2;3;08;2;0;5;5;018004;;;;1;5;5;5;5;2;7;1;;4;5;4;4;4;4;4;;1;66.97253;66.97253;187;0
2;018;004;014;03;131113;1;2;1;3;12;2;0;5;5;019001;;;;1;5;5;5;5;2;7;1;;4;5;4;4;4;4;4;;1;201.4980;201.4980;1335;0
2;018;004;059;01;150114;1;2;1;1;31;1;2;1;5;019003;1;1;;2;5;5;1;1;3;6;1;6;5;5;4;4;4;4;4;;1;46.58908;46.58908;1215;0
2;018;004;076;03;150214;1;5;2;3;13;2;0;5;5;019003;;;;1;5;5;5;4;5;7;1;;4;5;4;4;4;4;4;;1;95.91082;95.91082;1215;0
2;018;004;059;02;150114;1;2;2;2;30;1;6;1;5;025351;1;1;;2;5;5;1;1;3;3;2;6;5;5;4;4;4;4;4;;1;46.58908;46.58908;2737;0
2;018;004;052;03;141213;1;5;2;3;25;1;3;2;5;888888;;;;1;5;5;4;2;1;5;1;1;5;5;2;4;4;4;4;3;1;97.87852;97.87852;0;0
2;018;004;076;02;150214;1;5;2;2;52;1;9;2;5;888888;;;;1;5;5;1;4;1;5;1;1;4;5;3;4;4;4;4;3;1;47.03362;47.03362;0;0
2;018;004;140;03;300114;1;3;1;3;19;1;6;2;5;888888;;;;1;5;5;1;2;1;4;1;1;5;5;3;4;4;4;4;3;1;71.38213;71.38213;0;0
2;018;005;010;01;230114;1;3;1;1;49;1;2;6;;;;;;2;5;5;2;2;1;6;1;;4;5;4;4;4;4;4;;1;98.81243;98.81243;0;0
2;018;005;010;04;230114;2;3;1;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;005;040;01;310114;1;4;1;1;60;1;2;7;;;;;;2;5;5;1;5;1;6;1;;5;5;4;4;4;4;4;;1;98.76983;98.76983;0;0
2;018;005;041;01;161113;1;5;1;1;79;1;4;7;;;;;;1;5;5;1;3;5;3;1;;5;5;4;4;4;4;4;;1;78.83370;78.83370;0;0
2;018;005;063;01;191213;1;3;2;1;72;1;4;7;;;;;;1;5;5;2;5;1;5;1;;4;5;3;4;4;4;4;3;1;78.83370;78.83370;0;0
2;018;005;070;01;240114;1;4;2;2;20;1;6;2;2;;;;;4;5;2;1;5;2;5;2;6;5;5;4;4;4;4;4;;1;101.0613;101.0613;0;0
2;018;005;072;01;230114;1;3;1;1;75;1;1;7;;;;;;1;5;5;5;5;1;6;2;;5;5;3;4;4;4;4;3;1;68.55640;68.55640;0;0
2;018;005;090;01;080114;1;2;1;1;68;1;5;7;;;;;;1;5;3;1;3;4;4;1;;5;4;4;4;4;4;4;;1;78.83370;78.83370;0;0
2;018;005;119;01;110214;1;1;1;1;40;1;4;6;;;;;;1;5;5;1;5;4;6;1;;5;5;1;4;4;4;4;3;1;98.81243;98.81243;0;0
2;018;005;119;02;110214;1;1;2;2;34;1;3;8;;;;;;4;5;5;2;3;4;6;2;;5;5;4;4;4;4;4;;1;97.87852;97.87852;0;0
2;018;005;119;05;110214;2;1;2;3;00;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;005;133;04;150214;2;5;2;3;03;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;005;133;05;150214;2;5;2;3;00;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;005;142;01;190314;1;2;1;1;32;1;2;6;;;;;;4;5;5;1;1;5;6;1;;5;5;4;4;4;4;4;;1;97.87852;97.87852;0;0
2;018;005;142;04;190314;2;2;1;3;01;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;005;070;02;240114;1;4;1;1;20;2;2;2;5;013008;4;;2;4;5;1;5;2;2;5;2;5;4;5;4;4;4;4;4;;1;101.0613;101.0613;4849;0
2;018;005;119;03;110214;1;1;1;3;09;2;0;5;5;017001;;;;4;5;5;5;1;4;7;1;;5;5;4;4;4;4;4;;1;66.97253;66.97253;1804;0
2;018;005;119;04;110214;1;1;1;3;05;2;0;5;5;017001;;;;4;5;5;5;1;4;7;1;;5;5;4;4;4;4;4;;1;66.97253;66.97253;1804;0
2;018;005;133;02;150214;1;5;2;2;31;1;6;1;5;017005;1;2;;2;5;5;1;4;4;3;1;6;5;5;4;4;4;4;4;;1;97.87852;97.87852;1730;0
2;018;005;047;02;090114;1;3;1;1;58;1;2;1;5;017007;1;3;;4;5;5;1;5;5;5;1;1;5;5;4;4;4;4;4;;1;60.66872;60.66872;1230;0
2;018;005;047;01;090114;1;3;2;2;59;1;3;1;5;017351;4;;3;1;5;5;5;1;2;5;1;1;5;5;4;4;4;4;4;;1;60.66872;60.66872;1359;0
2;018;005;047;03;090114;1;3;1;3;31;1;5;1;5;017351;1;3;;1;5;5;1;5;5;4;2;6;5;5;4;4;4;4;4;;1;46.58908;46.58908;1359;0
2;018;005;133;03;150214;1;5;2;3;05;2;0;5;5;018002;;;;3;4;5;5;1;4;7;1;;5;5;4;4;4;4;4;;1;66.97253;66.97253;759;0
2;018;005;010;03;230114;1;3;2;3;06;2;0;5;5;018004;;;;2;5;5;5;1;4;7;1;;4;3;4;4;4;4;4;;1;66.97253;66.97253;444;0
2;018;005;142;03;190314;1;2;1;3;06;2;0;5;5;018005;;;;1;5;5;5;3;4;7;1;;5;5;4;4;4;4;4;;1;66.97253;66.97253;259;0
2;018;005;034;03;060214;1;3;2;3;09;2;0;5;5;018007;;;;1;5;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;31.87818;31.87818;429;0
2;018;005;133;01;150214;1;5;1;1;32;1;6;1;4;002007;1;2;;1;4;5;1;4;3;4;1;1;5;5;4;4;4;4;4;;1;97.87852;97.87852;3899;0
2;018;005;081;01;240114;1;4;2;1;62;2;3;2;5;028011;4;;3;1;5;5;5;4;1;6;1;1;4;4;4;4;4;4;4;;1;98.76983;98.76983;6821;0
2;018;005;072;02;230114;1;3;2;3;17;2;0;5;5;030351;;;;1;5;5;5;1;1;7;1;;5;5;4;4;4;4;4;;1;135.7885;135.7885;7749;0
2;018;005;034;01;060214;1;3;2;1;40;2;5;1;5;031001;4;;3;1;5;5;5;1;2;4;1;1;5;5;4;4;4;4;4;;1;47.03362;47.03362;14065;0
2;018;005;010;02;230114;1;3;2;2;30;1;3;2;5;888888;;;;2;5;5;1;5;4;6;1;1;4;5;4;4;4;4;4;;1;97.87852;97.87852;0;0
2;018;005;142;02;190314;1;2;2;2;31;1;4;2;5;888888;;;;1;5;5;1;1;4;6;1;1;5;5;3;4;4;4;4;3;1;97.87852;97.87852;0;0
2;018;005;034;02;060214;1;3;1;3;17;2;0;5;5;009351;;;;1;5;5;5;5;1;7;1;;5;5;4;4;4;4;4;;1;95.91082;95.91082;4632;0
2;018;006;002;02;161113;1;5;2;2;39;2;1;8;;;;;;1;5;5;5;2;3;9;1;;5;5;4;4;4;4;4;;1;97.87852;97.87852;0;0
2;018;006;002;05;161113;2;5;1;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;006;025;01;051113;1;1;2;2;60;2;3;6;;;;;;1;5;5;5;4;5;6;2;;5;5;4;4;4;4;4;;1;85.89352;85.89352;0;0
2;018;006;045;01;250114;1;5;2;1;76;1;3;7;;;;;;3;5;5;1;4;3;5;1;;5;5;4;4;4;4;4;;1;78.83370;78.83370;0;0
2;018;006;067;02;190214;1;2;2;3;17;2;3;6;;;;;;2;5;5;5;4;4;8;1;;5;5;4;4;4;4;4;;1;135.7885;135.7885;0;0
2;018;006;083;01;180314;1;1;2;1;50;1;2;6;;;;;;1;5;5;2;5;1;5;1;;5;5;2;4;4;4;4;3;1;66.58922;66.58922;0;0
2;018;006;108;01;160114;1;3;1;1;64;1;4;7;;;;;;2;5;5;2;5;1;5;1;;5;5;4;4;4;4;4;;1;127.4583;127.4583;0;0
2;018;006;108;02;160114;1;3;2;2;57;2;4;1;1;;;;;1;5;5;5;4;1;5;1;2;5;5;4;4;4;4;4;;1;127.4583;127.4583;0;0
2;018;006;109;01;160114;1;3;2;1;83;2;1;7;;;;;;1;5;5;5;4;4;6;1;;5;5;4;4;4;4;4;;1;78.83370;78.83370;0;0
2;018;006;126;02;050214;1;2;2;2;32;3;3;8;;;;;;1;5;5;5;5;1;6;1;;5;5;4;4;4;4;4;;1;97.87852;97.87852;0;0
2;018;006;126;04;050214;2;2;1;3;03;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;006;126;05;050214;2;2;2;3;02;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;006;132;01;040214;1;1;2;1;68;1;1;7;;;;;;1;5;5;2;5;2;5;1;;5;5;4;4;4;4;4;;1;78.83370;78.83370;0;0
2;018;006;141;01;200214;1;3;1;1;73;1;6;7;;;;;;5;5;5;5;1;4;3;2;;5;5;4;4;4;4;4;;1;68.55640;68.55640;0;0
2;018;006;141;02;200214;1;3;2;2;72;1;4;7;;;;;;2;2;5;1;5;2;5;1;;5;5;4;4;4;4;4;;1;68.55640;68.55640;0;0
2;018;006;108;03;160114;1;3;2;3;25;2;0;4;5;001011;4;;1;1;5;5;5;4;1;7;1;;5;5;3;4;4;4;4;3;1;97.87852;97.87852;3410;0
2;018;006;126;01;050214;1;2;1;1;36;1;6;1;5;010251;3;;1;1;5;5;4;5;1;4;1;1;5;5;1;4;4;4;4;3;1;97.87852;97.87852;5145;0
2;018;006;044;01;061213;1;4;2;1;45;1;6;1;5;011001;1;3;;2;5;5;1;5;2;4;1;1;5;5;4;4;4;4;4;;1;66.58922;66.58922;4102;0
2;018;006;002;04;161113;1;5;1;3;06;2;0;5;5;014006;;;;1;5;5;5;2;3;7;1;;5;5;4;4;4;4;4;;1;66.97253;66.97253;2084;0
2;018;006;002;03;161113;1;5;1;3;11;2;0;5;5;014009;;;;1;5;5;5;2;3;7;1;;5;5;4;4;4;4;4;;1;201.4980;201.4980;1996;0
2;018;006;126;03;050214;1;2;2;3;05;2;0;5;5;018004;;;;1;5;5;5;4;3;7;1;;5;5;4;4;4;4;4;;1;66.97253;66.97253;418;0
2;018;006;046;01;170114;1;4;1;1;57;1;6;2;5;019003;3;;1;1;5;5;2;2;1;4;1;1;5;5;4;4;4;4;4;;1;85.89352;85.89352;1329;0
2;018;006;046;02;170114;1;4;2;2;46;1;6;1;5;019003;3;;1;1;5;5;2;2;3;4;1;1;5;5;4;4;4;4;4;;1;66.58922;66.58922;1329;0
2;018;006;139;01;300114;1;3;1;1;39;1;2;1;5;019003;1;1;;4;5;5;1;5;5;2;1;1;5;5;4;4;4;4;4;;1;65.95986;65.95986;1329;0
2;018;006;139;02;300114;1;3;2;2;27;1;5;1;5;019003;1;1;;4;5;5;5;1;5;3;1;1;5;5;4;4;4;4;4;;1;65.95986;65.95986;1329;0
2;018;006;001;01;140214;1;4;1;1;24;1;6;2;5;020002;4;;1;1;5;5;3;2;1;3;1;1;5;5;3;4;4;4;4;3;1;116.2115;116.2115;2062;0
2;018;006;067;01;190214;1;2;2;1;52;1;4;1;5;020004;1;1;;1;5;5;1;4;3;5;1;1;5;5;4;4;4;4;4;;1;66.58922;66.58922;2341;0
2;018;006;044;02;061213;1;4;1;3;18;2;0;4;5;025352;4;;3;1;5;5;5;3;1;7;2;;5;5;1;4;4;4;4;3;1;101.0613;101.0613;3547;0
2;018;006;108;04;160114;1;3;1;3;19;1;0;4;5;025352;3;;3;1;5;5;5;4;1;7;1;;5;5;3;4;4;4;4;3;1;149.9660;149.9660;3547;0
2;018;006;088;01;220114;1;2;2;1;57;1;4;2;5;027651;1;3;;3;5;5;1;5;4;3;1;6;5;5;4;4;4;4;4;;1;98.76983;98.76983;6360;0
2;018;006;007;01;271113;1;2;2;1;22;1;0;4;5;028004;4;;3;1;5;5;5;5;1;7;1;;4;4;3;4;4;4;4;3;1;101.0613;101.0613;5164;0
2;018;006;007;02;271113;1;2;1;2;21;1;0;4;5;028004;4;;3;1;5;5;5;5;1;7;1;;4;4;3;4;4;4;4;3;1;101.0613;101.0613;5164;0
2;018;006;135;02;040214;1;1;2;2;26;1;6;2;5;029003;1;2;;2;5;5;1;4;3;5;1;1;5;5;4;4;4;4;4;;1;65.95986;65.95986;5675;0
2;018;006;083;02;180314;1;1;1;3;12;2;0;5;5;003009;;;;2;3;5;5;3;1;7;1;;5;5;3;4;4;4;4;3;1;135.7885;135.7885;3217;0
2;018;006;025;02;051113;1;1;1;1;50;1;3;1;5;034004;1;3;;1;5;5;1;5;5;6;1;1;5;5;4;4;4;4;4;;1;66.58922;66.58922;6083;0
2;018;006;002;01;161113;1;5;1;1;45;1;1;2;5;888888;;;;1;5;5;2;4;2;6;1;6;4;5;3;4;4;4;4;3;1;98.81243;98.81243;0;0
2;018;006;135;01;040214;1;1;1;1;31;1;6;1;5;900031;;;;;;;;;;3;2;;;;4;4;4;4;4;;2;65.95986;65.95986;192840;0
2;018;007;006;01;261113;1;1;1;1;34;1;1;9;;;;;;1;5;5;5;2;2;6;1;;4;5;1;4;4;4;4;3;1;97.87852;97.87852;0;0
2;018;007;006;02;261113;1;1;2;2;26;2;1;8;;;;;;1;5;5;5;3;4;9;1;;4;5;4;4;4;4;4;;1;97.87852;97.87852;0;0
2;018;007;006;05;261113;2;1;1;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;007;006;06;261113;2;1;2;3;00;;;;;;;;;;;;;;;0;;;;;;;;;;;1;62.70681;;0;0
2;018;007;054;01;110214;1;1;1;1;90;1;2;7;;;;;;5;5;5;5;2;5;6;2;;5;5;4;4;4;4;4;;1;78.83370;78.83370;0;0
2;018;007;071;01;111213;1;2;1;1;42;1;6;1;1;;;;;1;5;3;4;4;3;2;2;2;4;4;4;4;4;4;4;;1;76.57162;76.57162;0;0
2;018;007;131;02;010214;1;5;2;2;28;3;4;6;;;;;;1;5;5;5;5;3;5;2;;5;5;3;4;4;4;4;3;1;46.58908;46.58908;0;0
2;018;007;131;03;010214;2;5;1;3;00;;;;;;;;;;;;;;;0;;;;;;;;;;;1;29.84774;;0;0
2;018;007;147;01;010414;1;1;2;2;69;1;6;7;;;;;;1;5;5;4;3;3;5;1;;5;5;4;4;4;4;4;;1;68.55640;68.55640;0;0
2;018;007;147;02;010414;1;1;1;1;67;1;6;7;;;;;;1;4;5;1;4;3;4;1;;5;5;4;4;4;4;4;;1;68.55640;68.55640;0;0
2;018;007;124;01;210114;1;1;1;1;24;1;0;4;5;017005;4;;3;1;1;5;5;5;1;7;1;;4;5;4;4;4;4;4;;1;116.2115;116.2115;2011;0
2;018;007;128;01;020414;1;2;2;1;16;2;0;5;5;017351;;;;1;1;5;5;5;1;7;1;;5;4;3;4;3;4;4;2;1;156.1446;156.1446;1435;0
2;018;007;053;01;221113;1;4;1;1;20;1;0;4;5;019003;4;;3;1;5;5;5;2;1;7;1;;5;5;3;4;4;4;4;3;1;116.2115;116.2115;803;0
2;018;007;006;03;261113;1;1;1;3;09;2;0;5;5;019007;;;;1;5;5;5;4;4;7;1;;4;5;4;4;4;4;4;;1;66.97253;66.97253;208;0
2;018;007;006;04;261113;1;1;2;3;07;2;0;5;5;019007;;;;1;5;5;5;4;4;7;1;;4;5;4;4;4;4;4;;1;66.97253;66.97253;208;0
2;018;007;111;04;230114;1;3;1;3;06;2;0;5;5;019007;;;;1;3;5;5;1;4;7;1;;5;5;4;4;4;4;4;;1;66.97253;66.97253;208;0
2;018;007;062;01;101213;1;1;2;1;48;1;3;1;5;023005;1;3;;1;5;5;1;5;5;5;1;1;5;5;4;4;4;4;4;;1;76.57162;76.57162;3297;0
2;018;007;024;01;171213;1;1;1;1;51;1;6;1;5;024005;3;;3;1;4;5;3;5;1;4;1;1;5;5;3;4;4;4;4;3;1;76.57162;76.57162;2878;0
2;018;007;104;01;220114;1;2;2;1;18;2;0;4;5;025351;4;;2;1;4;5;5;3;1;7;1;;5;4;3;4;4;4;4;3;1;116.2115;116.2115;3126;0
2;018;007;111;03;230114;1;3;1;3;10;2;0;5;5;003017;;;;1;3;5;5;1;4;7;1;;5;5;4;4;4;4;4;;1;66.97253;66.97253;3075;0
2;018;007;131;01;010214;1;5;1;1;28;1;5;1;5;003017;3;;1;1;5;5;4;3;1;6;1;1;2;5;2;4;4;4;4;3;1;46.58908;46.58908;3075;0
2;018;007;111;01;230114;1;3;1;1;48;1;2;1;5;035651;1;3;;3;1;5;1;5;4;6;1;1;5;5;4;4;4;4;4;;1;98.81243;98.81243;5816;0
2;018;007;111;02;230114;1;3;2;2;42;1;3;1;5;009007;1;2;;2;5;5;1;5;4;5;1;6;5;5;4;4;4;4;4;;1;98.81243;98.81243;4355;0
2;018;008;011;02;191113;1;1;2;2;25;1;5;6;;;;;;2;5;5;5;2;1;5;2;;5;5;1;4;4;4;4;3;1;46.58908;46.58908;0;0
2;018;008;011;03;191113;2;1;2;3;00;;;;;;;;;;;;;;;0;;;;;;;;;;;1;29.84774;;0;0
2;018;008;050;01;270314;1;3;2;1;51;2;2;9;;;;;;1;5;5;5;3;1;6;1;;5;5;4;4;4;4;4;;1;76.57162;76.57162;0;0
2;018;008;159;01;020414;1;2;1;1;72;2;9;7;;;;;;1;5;5;5;5;1;6;1;;5;5;1;4;4;4;4;3;1;68.55640;68.55640;0;0
2;018;008;159;02;020414;1;2;2;2;50;3;2;2;5;022003;4;;1;2;5;5;5;5;2;6;1;1;5;5;3;4;4;4;4;3;1;66.58922;66.58922;1805;0
2;018;008;011;01;191113;1;1;1;1;29;1;4;2;5;888888;;;;2;5;5;1;5;1;6;1;6;5;5;1;4;4;4;4;3;1;46.58908;46.58908;0;0
2;019;003;009;01;081113;1;4;1;1;22;2;0;4;2;;;;;4;5;5;5;1;1;7;1;;5;5;1;4;4;4;4;3;1;30.93318;30.93318;0;0
2;019;003;077;02;201213;1;4;2;2;38;1;4;8;;;;;;1;5;5;2;2;1;5;1;;5;5;4;4;4;4;4;;1;32.23989;32.23989;0;0
2;019;003;077;04;201213;2;4;1;3;03;;;;;;;;;;;;;;;0;;;;;;;;;;;1;23.54212;;0;0
2;019;003;077;05;201213;2;4;1;3;00;;;;;;;;;;;;;;;0;;;;;;;;;;;1;23.54212;;0;0
2;019;003;130;01;180214;1;1;2;1;31;1;6;6;;;;;;1;5;5;5;3;2;4;1;;4;5;3;4;4;4;4;3;1;45.60779;45.60779;0;0
2;019;003;177;02;280314;1;4;2;2;48;2;1;8;;;;;;2;5;5;5;3;2;9;2;;5;5;4;4;4;4;4;;1;30.61590;30.61590;0;0
2;019;003;119;01;120214;1;2;1;1;20;1;0;4;5;019003;4;;1;1;5;5;2;4;2;7;1;;5;5;4;4;4;4;4;;1;30.93318;30.93318;492;0
2;019;003;177;04;280314;1;4;1;3;15;2;0;5;5;019351;;;;1;4;5;5;3;2;7;1;;5;5;4;4;4;4;4;;1;38.49550;38.49550;865;0
2;019;003;077;03;201213;1;4;2;3;05;2;0;5;5;020002;;;;1;5;5;5;2;3;7;1;;5;5;4;4;4;4;4;;1;28.66559;28.66559;737;0
2;019;003;138;01;250214;1;1;2;1;26;1;6;1;5;022152;1;3;;5;4;5;1;4;3;4;1;1;5;5;4;4;4;4;4;;1;45.60779;45.60779;2497;0
2;019;003;177;03;280314;1;4;2;3;20;1;4;1;5;022152;1;3;;1;4;4;1;4;3;5;1;1;4;4;4;4;4;4;4;;1;22.40934;22.40934;2497;0
2;019;003;001;01;081113;1;4;2;1;21;1;0;4;5;028351;3;;3;5;5;5;3;3;1;7;1;;5;5;1;4;4;4;4;3;1;30.93318;30.93318;7296;0
2;019;003;077;01;201213;1;4;1;1;40;1;6;2;5;888888;;;;1;4;5;1;2;2;6;1;1;5;4;3;4;4;4;4;3;1;29.87425;29.87425;0;0
2;019;003;131;01;150214;1;5;1;1;23;1;0;3;5;888888;;;;1;5;5;1;5;4;7;1;;5;5;3;4;4;4;4;3;1;30.93318;30.93318;0;0
2;019;003;177;01;280314;1;4;1;1;54;1;1;1;5;888888;;;;1;5;5;1;4;4;2;1;1;4;5;4;4;4;4;4;;1;30.61590;30.61590;0;0
2;019;005;010;01;131113;1;2;2;1;38;1;4;6;;;;;;1;5;5;2;4;2;6;1;;4;5;1;4;4;4;4;3;1;33.04026;33.04026;0;0
2;019;005;011;01;191113;1;1;1;1;35;1;6;6;;;;;;1;5;5;1;4;1;4;1;;4;5;1;4;4;4;4;3;1;45.60779;45.60779;0;0
2;019;005;013;03;071113;2;3;1;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;24.12656;;0;0
2;019;005;013;04;071113;2;3;1;3;01;;;;;;;;;;;;;;;0;;;;;;;;;;;1;24.12656;;0;0
2;019;005;015;01;091113;1;5;2;1;23;1;0;4;2;;;;;1;5;5;1;5;4;7;1;;4;5;1;4;4;4;4;3;1;30.93318;30.93318;0;0
2;019;005;025;01;051113;1;1;1;1;52;1;4;6;;;;;;1;5;5;5;3;1;6;1;;5;3;1;4;1;4;4;2;1;30.61590;30.61590;0;0
