MP1;TIRA;MP3;ECH;M5;M6;M8A;M9A;M10A;M8B;M9B;M10B;M8C;M9C;M10C;M8D;M9D;M10D;M14;M20;COE0;ZFET;MFIN
1;073;003;155;2;0;;;;;;;;;;;;;0;00;70.80214;;0
1;073;003;156;2;1;3;1995;04;;;;;;;;;;0;00;70.80214;;0
1;073;001;157;1;1;3;2004;07;;;;;;;;;;0;00;127.3457;;0
1;073;002;158;1;1;3;1998;11;;;;;;;;;;1;03;68.64271;;0
1;073;002;159;1;0;;;;;;;;;;;;;0;00;70.80214;;0
1;073;005;161;1;1;3;1999;06;;;;;;;;;;0;01;70.80214;;0
1;073;005;162;2;1;1;2001;07;;;;;;;;;;0;00;70.80214;;0
1;073;001;165;2;0;;;;;;;;;;;;;0;01;70.80214;;0
1;073;005;166;1;1;3;2005;05;;;;;;;;;;0;01;127.3457;;0
1;073;001;167;1;1;3;2008;06;;;;;;;;;;0;00;127.3457;;0
1;073;001;168;1;2;1;2004;10;3;2009;03;;;;;;;0;01;127.3457;;0
1;073;001;169;2;0;;;;;;;;;;;;;0;00;127.3457;;0
1;073;004;171;1;2;3;2001;04;3;2005;06;;;;;;;0;00;127.3457;;0
1;073;006;172;2;1;3;1996;07;;;;;;;;;;0;00;70.80214;;0
1;073;002;174;1;0;;;;;;;;;;;;;0;00;70.80214;;0
1;073;006;175;1;2;3;2006;07;3;1995;07;;;;;;;1;05;68.64271;;0
1;073;002;178;1;1;1;2011;07;;;;;;;;;;0;01;70.80214;;0
1;073;002;186;2;0;;;;;;;;;;;;;1;00;127.3457;;0
1;073;003;191;1;1;3;1998;05;;;;;;;;;;0;00;70.80214;;0
1;073;005;194;1;0;;;;;;;;;;;;;0;00;70.80214;;0
1;073;004;204;2;0;;;;;;;;;;;;;0;00;70.80214;;0
1;073;005;205;1;0;;;;;;;;;;;;;0;00;89.83581;;0
1;073;004;206;2;1;1;2011;05;;;;;;;;;;0;00;70.80214;;0
1;073;003;207;2;0;;;;;;;;;;;;;0;00;70.80214;;0
1;073;003;208;2;1;3;1999;05;;;;;;;;;;1;01;68.64271;;0
1;073;005;209;1;1;3;1996;06;;;;;;;;;;0;00;70.80214;;0
1;073;001;214;1;1;3;1999;10;;;;;;;;;;0;00;70.80214;;0
1;073;001;215;2;0;;;;;;;;;;;;;0;00;70.80214;;0
1;073;005;216;1;0;;;;;;;;;;;;;0;02;70.80214;;0
1;073;005;219;2;1;3;2005;05;;;;;;;;;;0;02;127.3457;;0
1;073;004;220;1;0;;;;;;;;;;;;;0;03;89.83581;;0
1;073;005;221;1;0;;;;;;;;;;;;;0;00;127.3457;;0
1;073;006;222;1;2;3;1997;07;3;2007;06;;;;;;;0;01;68.64271;;0
1;073;003;224;2;0;;;;;;;;;;;;;0;00;70.80214;;0
1;073;005;225;1;0;;;;;;;;;;;;;0;00;70.80214;;0
1;074;006;003;1;1;3;2008;07;;;;;;;;;;0;02;78.65133;;0
1;074;003;005;1;1;3;2004;06;;;;;;;;;;0;06;59.71217;;0
1;074;004;009;1;0;;;;;;;;;;;;;0;01;78.65133;;0
1;074;001;020;1;2;3;2004;07;1;2008;05;;;;;;;0;01;69.23682;;0
1;074;001;021;2;0;;;;;;;;;;;;;0;00;88.84991;;0
1;074;001;025;2;0;;;;;;;;;;;;;0;00;88.84991;;0
1;074;005;026;1;1;1;2003;06;;;;;;;;;;0;00;88.84991;;0
1;074;002;027;1;1;1;2006;05;;;;;;;;;;0;00;88.84991;;0
1;074;003;035;2;2;3;2005;06;3;2006;09;;;;;;;0;01;88.84991;;0
1;074;001;040;2;0;;;;;;;;;;;;;0;00;88.84991;;0
1;074;004;041;2;1;1;2000;07;;;;;;;;;;0;00;69.23682;;0
1;074;003;042;1;1;3;2009;04;;;;;;;;;;0;00;88.84991;;0
1;074;006;043;1;1;3;2012;08;;;;;;;;;;1;03;69.23682;;0
1;074;003;044;1;2;3;2003;04;3;2006;06;;;;;;;1;00;69.23682;;0
1;074;004;045;1;1;3;1994;06;;;;;;;;;;0;01;59.71217;;0
1;074;004;048;1;1;1;2010;08;;;;;;;;;;0;00;88.84991;;0
1;074;002;049;1;2;3;2006;05;1;1990;06;;;;;;;1;00;69.23682;;0
1;074;001;051;1;0;;;;;;;;;;;;;0;02;69.23682;;0
1;074;002;052;2;0;;;;;;;;;;;;;0;00;88.84991;;0
1;074;002;056;2;0;;;;;;;;;;;;;0;00;88.84991;;0
1;074;004;059;2;1;3;2012;04;;;;;;;;;;0;00;69.23682;;0
1;074;002;060;1;1;3;2000;06;;;;;;;;;;1;01;88.84991;;0
1;074;004;062;1;1;3;2007;06;;;;;;;;;;0;00;88.84991;;0
1;074;002;063;1;0;;;;;;;;;;;;;1;01;88.84991;;0
1;074;001;065;2;1;1;2010;05;;;;;;;;;;0;00;69.23682;;0
1;074;001;067;1;0;;;;;;;;;;;;;0;01;69.23682;;0
1;074;003;068;1;1;3;2011;05;;;;;;;;;;1;01;78.65133;;0
1;074;001;069;2;0;;;;;;;;;;;;;0;00;78.65133;;0
1;074;001;070;2;1;1;2001;07;;;;;;;;;;1;00;69.23682;;0
1;074;006;075;1;1;1;1997;07;;;;;;;;;;0;00;69.23682;;0
1;074;005;076;1;2;1;2008;05;1;2013;05;;;;;;;1;02;69.23682;;0
1;074;002;081;1;1;3;2006;07;;;;;;;;;;0;03;59.71217;;0
1;074;006;083;2;1;1;2003;04;;;;;;;;;;0;00;69.23682;;0
1;074;001;084;1;2;3;2007;05;3;2007;07;;;;;;;0;01;78.65133;;0
1;074;004;085;1;2;1;2002;09;1;1997;07;;;;;;;0;03;59.71217;;0
1;074;006;087;2;0;;;;;;;;;;;;;0;00;88.84991;;0
1;074;006;088;2;1;3;2003;07;;;;;;;;;;0;00;88.84991;;0
1;074;005;091;1;2;3;2005;06;3;2004;08;;;;;;;0;02;69.23682;;0
1;074;001;093;2;0;;;;;;;;;;;;;0;00;88.84991;;0
1;074;001;094;2;0;;;;;;;;;;;;;0;00;78.65133;;0
1;074;003;095;1;1;3;2002;06;;;;;;;;;;1;04;59.71217;;0
1;074;006;096;2;1;3;2007;06;;;;;;;;;;0;01;78.65133;;0
1;074;006;098;1;1;3;2009;05;;;;;;;;;;0;00;69.23682;;0
1;074;001;102;2;1;3;2010;05;;;;;;;;;;0;01;69.23682;;0
1;074;004;103;2;1;3;2006;04;;;;;;;;;;0;00;88.84991;;0
1;074;002;105;1;2;1;2011;04;3;2007;06;;;;;;;1;00;59.71217;;0
1;074;001;107;2;0;;;;;;;;;;;;;0;00;88.84991;;0
1;074;002;110;2;1;1;2001;07;;;;;;;;;;0;00;69.23682;;0
1;074;001;113;2;1;3;2007;05;;;;;;;;;;0;00;88.84991;;0
1;074;006;114;1;2;3;2009;07;3;2004;07;;;;;;;0;01;69.23682;;0
1;074;004;119;1;2;1;2001;05;1;2011;05;;;;;;;0;00;78.65133;;0
1;074;003;126;1;2;3;2004;07;3;2009;04;;;;;;;1;03;69.23682;;0
1;074;001;127;1;3;1;1996;07;1;1976;02;1;1996;04;;;;0;02;69.23682;;0
1;074;002;129;1;2;1;1995;06;1;2013;04;;;;;;;1;02;69.23682;;0
1;074;002;133;1;2;3;1993;07;3;1999;07;;;;;;;0;01;69.23682;;0
1;074;005;138;1;1;3;2013;06;;;;;;;;;;1;02;88.84991;;0
1;074;001;142;1;2;3;2005;06;1;2013;04;;;;;;;0;04;59.71217;;0
1;074;001;144;1;1;1;1999;07;;;;;;;;;;0;00;69.23682;;0
1;074;006;145;1;1;3;2003;04;;;;;;;;;;0;00;88.84991;;0
1;074;004;146;1;2;3;1996;05;1;1999;07;;;;;;;0;01;78.65133;;0
1;074;002;149;1;0;;;;;;;;;;;;;0;02;78.65133;;0
1;074;005;150;1;1;1;2012;06;;;;;;;;;;1;00;69.23682;;0
1;074;001;153;1;2;1;2001;04;3;2002;06;;;;;;;0;02;59.71217;;0
1;074;005;156;1;2;3;2013;06;1;2009;04;;;;;;;0;00;69.23682;;0
1;074;001;159;1;1;3;2002;05;;;;;;;;;;0;00;69.23682;;0
1;074;001;162;2;1;1;2009;04;;;;;;;;;;0;01;88.84991;;0
1;074;004;164;1;1;6;2010;04;;;;;;;;;;0;00;69.23682;;0
1;074;001;166;1;0;;;;;;;;;;;;;0;02;59.71217;;0
1;074;006;167;2;1;1;2013;04;;;;;;;;;;0;01;88.84991;;0
1;074;004;171;1;1;3;1998;05;;;;;;;;;;0;00;88.84991;;0
1;074;005;172;1;1;1;2003;07;;;;;;;;;;1;02;69.23682;;0
1;074;002;175;1;1;3;2011;07;;;;;;;;;;0;02;88.84991;;0
1;074;004;181;2;1;3;2007;01;;;;;;;;;;0;00;69.23682;;0
1;074;006;182;2;0;;;;;;;;;;;;;1;00;88.84991;;0
1;074;006;184;1;1;3;2003;07;;;;;;;;;;0;02;69.23682;;0
1;074;003;187;1;1;3;2006;08;;;;;;;;;;1;02;88.84991;;0
1;074;004;188;1;0;;;;;;;;;;;;;0;00;78.65133;;0
1;074;002;189;1;1;3;2005;05;;;;;;;;;;1;04;59.71217;;0
1;074;001;192;1;2;3;1996;05;3;2012;07;;;;;;;0;00;69.23682;;0
1;074;005;199;1;2;3;1988;11;3;2012;05;;;;;;;0;00;69.23682;;0
1;074;005;549;1;1;3;2011;06;;;;;;;;;;0;02;69.23682;;0
1;075;011;001;1;1;3;2008;04;;;;;;;;;;0;01;62.73354;;0
1;075;002;004;1;0;;;;;;;;;;;;;0;01;75.94667;;0
1;075;010;008;1;0;;;;;;;;;;;;;0;00;75.94667;;0
1;075;016;010;1;2;3;2008;06;3;2012;05;;;;;;;1;04;86.09223;;0
1;075;011;013;1;1;1;2007;06;;;;;;;;;;0;00;62.73354;;0
1;075;010;014;1;1;3;2003;06;;;;;;;;;;1;01;62.73354;;0
1;075;016;015;1;1;3;2013;05;;;;;;;;;;0;02;75.94667;;0
1;075;007;016;1;1;3;2009;06;;;;;;;;;;0;00;75.94667;;0
1;075;010;018;2;0;;;;;;;;;;;;;0;00;62.73354;;0
1;075;006;021;2;1;1;2006;05;;;;;;;;;;0;00;62.73354;;0
1;075;016;023;1;1;3;2005;07;;;;;;;;;;1;02;62.73354;;0
1;075;004;024;1;1;1;2000;07;;;;;;;;;;0;00;99.74795;;0
1;075;012;029;2;1;3;2002;11;;;;;;;;;;1;02;62.73354;;0
1;075;004;032;2;1;3;2003;05;;;;;;;;;;1;00;62.73354;;0
1;075;004;036;1;0;;;;;;;;;;;;;0;00;62.73354;;0
1;075;002;039;2;1;3;2000;05;;;;;;;;;;0;00;62.73354;;0
1;075;010;041;2;0;;;;;;;;;;;;;0;00;62.73354;;0
1;075;006;042;1;1;3;2005;05;;;;;;;;;;0;01;62.73354;;0
1;075;010;044;1;2;1;2012;05;3;2005;05;;;;;;;0;03;99.74795;;0
1;075;002;045;1;0;;;;;;;;;;;;;0;02;75.94667;;0
1;075;010;046;1;1;1;2004;07;;;;;;;;;;0;00;62.73354;;0
1;075;006;047;1;2;3;2003;07;3;2003;04;;;;;;;1;02;75.94667;;0
1;075;010;050;1;1;3;2005;08;;;;;;;;;;0;01;75.94667;;0
1;075;003;051;1;1;3;2008;05;;;;;;;;;;0;00;75.94667;;0
1;075;010;054;1;2;1;2010;08;1;2009;08;;;;;;;0;04;170.7965;;0
1;075;002;056;1;1;3;2000;07;;;;;;;;;;0;00;62.73354;;0
1;075;001;057;1;2;3;2004;06;3;1999;06;;;;;;;0;01;86.09223;;0
1;075;016;059;1;1;1;2002;07;;;;;;;;;;0;03;75.94667;;0
1;075;002;060;1;1;3;2003;07;;;;;;;;;;0;00;62.73354;;0
1;075;004;061;1;2;1;2010;05;1;1990;09;;;;;;;1;02;99.74795;;0
1;075;004;062;1;0;;;;;;;;;;;;;2;02;62.73354;;0
1;075;011;066;1;1;3;2006;04;;;;;;;;;;0;00;62.73354;;0
1;075;003;069;2;2;1;2013;05;1;2010;01;;;;;;;1;00;75.94667;;0
1;075;010;075;1;1;3;2005;04;;;;;;;;;;0;01;62.73354;;0
1;075;006;076;1;1;1;1997;11;;;;;;;;;;0;02;99.74795;;0
1;075;002;079;1;1;3;1993;07;;;;;;;;;;0;02;75.94667;;0
1;075;001;082;1;1;3;1999;05;;;;;;;;;;0;01;170.7965;;0
1;075;002;085;1;2;3;2001;05;3;2004;07;;;;;;;0;02;86.09223;;0
1;075;004;086;1;2;3;2008;06;1;1994;04;;;;;;;1;01;99.74795;;0
1;075;010;087;1;1;1;2012;04;;;;;;;;;;0;02;62.73354;;0
1;075;002;091;2;1;3;1999;06;;;;;;;;;;0;00;75.94667;;0
1;075;016;095;1;1;3;1997;05;;;;;;;;;;1;02;170.7965;;0
1;075;011;099;2;0;;;;;;;;;;;;;0;00;62.73354;;0
1;075;002;100;2;1;3;2008;05;;;;;;;;;;0;00;75.94667;;0
1;075;001;101;1;1;3;2004;06;;;;;;;;;;0;03;75.94667;;0
1;075;002;105;2;0;;;;;;;;;;;;;0;00;62.73354;;0
1;075;005;106;1;1;3;1992;05;;;;;;;;;;1;02;75.94667;;0
