id_zone;geo_code
930140;30140
930141;30141
930142;30142
930143;30143
930144;30144
930145;30145
930146;30146
930147;30147
930148;30148
930149;30149
930150;30150
930151;30151
930152;30152
930153;30153
930154;30154
930155;30155
930156;30156
930157;30157
930158;30158
930159;30159
930160;30160
930161;30161
930162;30162
930163;30163
930164;30164
930165;30165
930166;30166
930167;30167
930168;30168
930169;30169
930170;30170
930171;30171
930172;30172
930173;30173
930174;30174
930175;30175
930176;30176
930177;30177
930178;30178
930179;30179
930180;30180
930181;30181
930182;30182
930183;30183
930184;30184
930185;30185
930186;30186
930187;30187
930188;30188
930190;30190
930191;30191
930192;30192
930193;30193
930194;30194
930195;30195
930196;30196
930197;30197
930198;30198
930199;30199
930200;30200
930201;30201
930202;30202
930203;30203
930204;30204
930205;30205
930206;30206
930207;30207
930208;30208
930209;30209
930210;30210
930211;30211
930212;30212
930213;30213
930214;30214
930215;30215
930216;30216
930217;30217
930218;30218
930219;30219
930220;30220
930221;30221
930222;30222
930223;30223
930224;30224
930225;30225
930226;30226
930227;30227
930228;30228
930229;30229
930230;30230
930231;30231
930232;30232
930233;30233
930234;30234
930235;30235
930236;30236
930237;30237
930238;30238
930239;30239
930240;30240
930241;30241
930242;30242
930243;30243
930244;30244
930245;30245
930246;30246
930247;30247
930248;30248
930249;30249
930250;30250
930251;30251
930252;30252
930253;30253
930254;30254
930255;30255
930256;30256
930257;30257
930258;30258
930259;30259
930260;30260
930261;30261
930262;30262
930263;30263
930264;30264
930265;30265
930266;30266
930267;30267
930268;30268
930269;30269
930270;30270
930271;30271
930272;30272
930273;30273
930274;30274
930275;30275
930276;30276
930277;30277
930278;30278
930279;30279
930280;30280
930281;30281
930282;30282
930283;30283
930284;30284
930285;30285
930286;30286
930287;30287
930288;30288
930289;30289
930290;30290
930291;30291
930292;30292
930293;30293
930294;30294
930295;30295
930296;30296
930297;30297
930298;30298
930299;30299
930300;30300
930301;30301
930302;30302
930303;30303
930304;30304
930305;30305
930306;30306
930307;30307
930308;30308
930309;30309
930310;30310
930311;30311
930312;30312
930313;30313
930314;30314
930315;30315
930316;30316
930317;30317
930318;30318
930319;30319
930320;30320
930321;30321
930322;30322
930323;30323
930324;30324
930325;30325
930326;30326
930327;30327
930328;30328
930329;30329
930330;30330
930331;30331
930332;30332
930333;30333
930334;30334
930335;30335
930336;30336
930337;30337
930338;30338
930339;30339
930340;30340
930341;30341
930342;30342
930343;30343
930344;30344
930345;30345
930346;30346
930347;30347
930348;30348
930349;30349
930350;30350
930351;30351
930352;30352
930353;30353
930354;30354
930355;30355
930356;30356
948001;48001
948002;48002
948003;48003
948004;48004
948005;48005
948007;48007
948008;48008
948009;48009
948010;48010
948012;48012
948013;48013
948014;48014
948015;48015
948016;48016
948017;48017
948018;48018
948019;48019
948020;48020
948021;48021
948022;48022
948023;48023
948025;48025
948026;48026
948027;48027
948028;48028
948029;48029
948030;48030
948031;48031
948032;48032
948033;48033
948034;48034
948036;48036
948037;48037
948038;48038
948039;48039
948040;48040
948041;48041
948042;48042
948043;48043
948044;48044
948045;48045
948046;48046
948047;48047
948048;48048
948049;48049
948050;48050
948051;48051
948053;48053
948054;48054
948055;48055
948056;48056
948057;48057
948058;48058
948059;48059
948060;48060
948061;48061
948062;48062
948063;48063
948064;48064
948065;48065
948066;48066
948067;48067
948068;48068
948069;48069
948070;48070
948071;48071
948072;48072
948073;48073
948074;48074
948075;48075
948076;48076
948077;48077
948078;48078
948079;48079
948080;48080
948081;48081
948082;48082
948083;48083
948084;48084
948085;48085
948086;48086
948087;48087
948088;48088
948089;48089
948090;48090
948091;48091
948092;48092
948093;48093
948094;48094
948095;48095
948096;48096
948097;48097
948098;48098
948099;48099
948100;48100
948101;48101
948103;48103
948104;48104
948105;48105
948106;48106
948107;48107
948108;48108
948110;48110
948111;48111
948112;48112
948115;48115
948116;48116
948117;48117
948119;48119
948120;48120
948121;48121
948122;48122
948123;48123
948124;48124
948125;48125
948126;48126
948127;48127
948128;48128
948129;48129
948130;48130
948131;48131
948132;48132
948133;48133
948134;48134
948135;48135
948136;48136
948137;48137
948138;48138
948139;48139
948140;48140
948141;48141
948142;48142
948144;48144
948145;48145
948146;48146
948147;48147
948148;48148
948149;48149
948150;48150
948151;48151
948152;48152
948153;48153
948154;48154
948155;48155
948156;48156
948157;48157
948158;48158
948160;48160
948161;48161
948162;48162
948163;48163
948164;48164
948165;48165
948166;48166
948167;48167
948168;48168
948169;48169
948170;48170
948171;48171
948172;48172
948173;48173
948174;48174
948175;48175
948176;48176
948177;48177
948178;48178
948179;48179
948180;48180
948181;48181
948182;48182
948183;48183
948184;48184
948185;48185
948186;48186
948187;48187
948188;48188
948189;48189
948190;48190
948191;48191
948192;48192
948193;48193
948194;48194
948195;48195
948197;48197
948198;48198
966001;66001
966002;66002
966003;66003
966004;66004
966005;66005
966006;66006
966007;66007
966008;66008
966009;66009
966010;66010
966011;66011
966012;66012
966013;66013
966014;66014
966015;66015
966016;66016
966017;66017
966018;66018
966019;66019
966020;66020
966021;66021
966022;66022
966023;66023
966024;66024
966025;66025
966026;66026
966027;66027
966028;66028
966029;66029
966030;66030
966032;66032
966033;66033
966034;66034
966035;66035
966036;66036
966037;66037
966038;66038
966039;66039
966040;66040
966041;66041
966042;66042
966043;66043
966044;66044
966045;66045
966046;66046
966047;66047
966048;66048
966049;66049
966050;66050
966051;66051
966052;66052
966053;66053
966054;66054
966055;66055
966056;66056
966057;66057
966058;66058
966059;66059
966060;66060
966061;66061
966062;66062
966063;66063
966064;66064
966065;66065
966066;66066
966067;66067
966068;66068
966069;66069
966070;66070
966071;66071
966072;66072
966073;66073
966074;66074
966075;66075
966076;66076
966077;66077
966078;66078
966079;66079
966080;66080
966081;66081
966082;66082
966083;66083
966084;66084
966085;66085
966086;66086
966088;66088
966089;66089
966090;66090
966091;66091
966092;66092
966093;66093
966094;66094
966095;66095
966096;66096
966097;66097
966098;66098
966099;66099
966100;66100
966101;66101
966102;66102
966103;66103
966104;66104
966105;66105
966106;66106
966107;66107
966108;66108
966109;66109
966111;66111
966112;66112
966113;66113
966114;66114
966115;66115
966116;66116
966117;66117
966118;66118
966119;66119
966120;66120
966121;66121
966122;66122
966123;66123
966124;66124
966125;66125
966126;66126
966127;66127
966128;66128
966129;66129
966130;66130
966132;66132
966133;66133
966134;66134
966136;66136
966137;66137
966138;66138
966139;66139
966140;66140
966141;66141
966142;66142
966143;66143
966144;66144
966145;66145
966146;66146
966147;66147
966148;66148
966149;66149
966150;66150
966151;66151
966152;66152
966153;66153
966154;66154
966155;66155
966156;66156
966157;66157
966158;66158
966159;66159
966160;66160
966161;66161
966162;66162
966164;66164
966165;66165
966166;66166
966167;66167
966168;66168
966169;66169
966170;66170
966171;66171
966172;66172
966173;66173
966174;66174
966175;66175
966176;66176
966177;66177
966178;66178
966179;66179
966180;66180
966181;66181
966182;66182
966183;66183
966184;66184
966185;66185
966186;66186
966187;66187
966188;66188
966189;66189
966190;66190
966191;66191
966192;66192
966193;66193
966194;66194
966195;66195
966196;66196
966197;66197
966198;66198
966199;66199
966201;66201
966202;66202
966203;66203
966204;66204
966205;66205
966206;66206
966207;66207
966208;66208
966209;66209
966210;66210
966211;66211
966212;66212
966213;66213
966214;66214
966215;66215
966216;66216
966217;66217
966218;66218
966219;66219
966220;66220
966221;66221
966222;66222
966223;66223
966224;66224
966225;66225
966226;66226
966227;66227
966228;66228
966230;66230
966231;66231
966232;66232
966233;66233
966234;66234
